APOGEE_ID,RA,DEC,TEFF,LOGG,M_H,FE_H,ALPHA_M,C_FE,CI_FE,N_FE,O_FE,MG_FE,SI_FE,CA_FE,AL_FE,CE_FE,TI_FE,TIII_FE,NI_FE,MN_FE,NA_FE,VSCATTER,SNR,ASPCAPFLAG,STARFLAG,n_sectors_predicted,sectors_predicted_list
2M03564132-7034192,59.172188,-70.572021,5303.346,4.499005,-0.023426,-0.03012,0.0044565797,0.025196001,0.076951995,-0.065620005,-0.00016310066,0.031148504,0.060394,0.03958,0.144086,,0.071302995,,0.00049499795,0.05957251,0.21344359,0.0,342.1925,68,0,44,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 61, 62, 63, 64, 65, 66, 67, 68, 69, 87, 88, 89, 90, 93, 94, 95, 96, 97, 98]"
2M03564462+2435113,59.185948,24.586494,4676.0854,4.524661,-0.17405,-0.17095,-0.0240887,-0.03046301,-0.029753,-0.102322996,-0.0804601,-0.08185148,-0.05876702,0.055985995,-0.032923996,,-0.08510202,,-0.01083,-0.0066075027,-0.09936643,0.019587269,158.66939,68,0,5,"[42, 43, 44, 70, 71]"
2M03564462+2435113,59.185948,24.586494,4681.8213,4.532149,-0.17144,-0.16684,-0.0289457,-0.14263,0.012884989,0.028399989,-0.0770141,-0.1539215,-0.058626994,-0.017319009,-0.016314,,-0.108012006,,0.0139400065,-0.05031748,0.099473596,0.120865665,163.15866,4,0,5,"[42, 43, 44, 70, 71]"
2M03564545-3012237,59.189405,-30.206591,5582.4893,4.501615,0.077,0.075055,-0.036304697,-0.16308501,-0.12975499,-0.098535,0.031178892,-0.030936502,0.010466993,0.032300994,0.0149179995,,0.031326994,,-0.031323005,-0.001247488,-0.079139404,0.170961,327.81464,64,16777216,4,"[4, 31, 105, 108]"
2M03564880-7544091,59.203355,-75.73587,6159.331,3.9420533,-0.046624,-0.047457,-0.0115757,-0.0143650025,-0.016654003,0.49801302,0.0885999,-0.012340501,0.062635995,-0.013295002,0.11067,,-0.305968,,-0.022861999,-0.0068804882,-0.4842094,0.084583014,753.39685,0,50331648,30,"[1, 2, 5, 6, 9, 12, 13, 27, 28, 29, 32, 35, 36, 39, 61, 62, 63, 65, 67, 68, 69, 87, 88, 89, 90, 93, 94, 95, 96, 98]"
2M03570138+1850197,59.255762,18.838833,6085.0083,4.0606804,-0.30114,-0.29935,0.0384323,0.033819973,0.061256975,0.21900998,0.22079287,0.011138499,0.14024098,-0.014262021,0.164016,,-0.747381,,0.048830003,-0.06891751,,0.0,798.31665,0,0,5,"[42, 43, 44, 70, 71]"
2M03570546+1220513,59.272758,12.347602,6218.355,4.078686,0.27737,0.26969,-0.022633702,-0.040618002,-0.024701998,0.22467998,0.050933897,-0.0888015,0.08448249,0.061695993,0.21844599,,0.16061899,,0.044259995,0.1491225,0.3402836,0.12350605,470.87686,0,16777216,7,"[5, 32, 42, 43, 44, 70, 71]"
2M03570643-0712498,59.276811,-7.213837,5788.672,4.3026476,0.20682,0.20608,-0.019328699,-0.14936,-0.108040005,0.21773998,0.029325888,-0.011570498,0.061953977,-0.024842009,0.135096,,-0.116458006,,0.11823,0.11936249,0.04939361,0.055224568,275.07736,16388,0,3,"[5, 31, 109]"
2M03570788+1816489,59.282847,18.280254,5589.538,4.05848,-0.035074,-0.062451,-0.0120117,0.041366003,0.161547,-0.10268299,-0.0007770993,0.045105506,0.027962998,0.203143,0.187377,,0.40700603,,0.0689264,0.09406351,0.3083646,0.0,179.65015,64,0,5,"[42, 43, 44, 70, 71]"
2M03570973-7002435,59.290562,-70.045425,5979.927,4.0049076,0.069235,0.072892,-0.017275698,-0.024780005,0.0014146939,0.017294995,0.08101589,-0.0509985,0.07902769,0.014462993,0.18466398,,-0.515818,,-0.023147006,0.025062509,0.1005876,0.0,164.29657,0,0,45,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 61, 62, 63, 64, 65, 66, 67, 68, 69, 87, 88, 89, 90, 93, 94, 95, 96, 97, 98]"
2M03571684+2400332,59.320172,24.00923,4559.918,4.5759377,-0.071621,-0.070216,-0.030027699,-0.022978999,-0.0039494038,,-0.010960102,-0.09243649,-0.034532003,0.020042002,-0.07522799,,-0.137997,,-0.008828998,-0.07160148,0.024229601,0.03678499,183.52415,68,0,5,"[42, 43, 44, 70, 71]"
2M03571684+2400332,59.320172,24.00923,4513.1733,4.5640583,-0.086237,-0.077693,-0.0206317,-0.034829997,0.020572,,-0.0062249005,-0.106985494,-0.028939001,0.019002005,-0.098841,,-0.14088199,,0.016165998,-0.100674495,0.045336597,0.11307757,177.40285,68,16777216,5,"[42, 43, 44, 70, 71]"
2M03571702+1316252,59.320939,13.273681,4718.24,4.5414076,-0.25948,-0.24739,0.0471823,-0.08508599,-0.009910494,0.038147002,0.0045689046,0.0078105032,0.036594003,0.0005290061,0.075846,,-0.218171,,0.05009,-0.039907485,0.0396436,0.051383514,166.94072,4,0,7,"[5, 32, 42, 43, 44, 70, 71]"
2M03572138+1258168,59.339107,12.971356,4670.416,4.310839,-0.21981,-0.22233,-0.0237117,-0.20519999,0.23277001,-0.25117,-0.023802087,-0.024451494,0.0745877,0.09214601,0.106196,,-0.241851,,0.015020013,0.16683252,-0.27311638,1.6567072,400.04208,17092,8388608,7,"[5, 32, 42, 43, 44, 70, 71]"
2M03572663+2132043,59.360968,21.53454,4592.591,4.601077,-0.053245,-0.045992,0.0070706997,-0.09343599,-0.179163,,0.0035473965,-0.0557645,-0.057700004,-0.0011430047,-0.034882996,,0.041679,,-0.00058700144,-0.008815486,0.050009597,0.05077267,193.49411,16388,16777220,4,"[42, 43, 44, 71]"
2M03572869+6811300,59.369564,68.191689,4838.3174,4.575023,-0.29101,-0.27885,0.0852813,-0.029222012,-0.0056101084,-0.090835005,0.08087289,0.11777049,0.080419004,-0.0030640066,0.11261599,,-0.0061970055,,0.02381,-0.061457485,-0.24608639,0.014806761,186.83012,16452,0,5,"[19, 26, 59, 73, 86]"
2M03573024+1125255,59.376012,11.423769,6087.088,4.3386292,-0.33114,-0.32033,0.0546653,0.057704985,0.058123976,0.69289,0.2498829,0.07883848,0.10855499,-0.017299026,0.10230599,,-0.06654313,,-0.022049993,0.010632515,0.018713564,0.18872435,158.21964,68,0,7,"[5, 32, 42, 43, 44, 70, 71]"
2M03573078+1325382,59.378287,13.427293,5627.034,4.049832,0.17441,0.17217,-0.0081137,-0.037294,-0.017941996,0.14143,0.026476905,0.016378507,0.09913199,-0.027290002,0.15981598,,-0.287121,,0.048130006,0.10283251,0.055753604,0.031157034,345.70474,133,0,7,"[5, 32, 42, 43, 44, 70, 71]"
2M03573331+2403114,59.388797,24.05319,5044.037,4.575705,-0.043791,-0.03989,-0.022405699,-0.097786,-0.086669005,-0.016519003,0.0427779,-0.0127105005,0.009562995,-0.0004539974,-0.0040259995,,-0.113019995,,-0.019299004,-0.0075374916,-0.31627643,0.046682067,253.13757,16388,0,5,"[42, 43, 44, 70, 71]"
2M03573331+2403114,59.388797,24.05319,5060.479,4.5901513,-0.036198,-0.031001,-0.023600701,-0.17088701,-0.214467,0.100292996,-0.0401811,-0.017940497,0.018282996,-0.018519001,-0.0032520015,,-0.067716,,-0.035550997,-0.020146491,-0.1361954,0.14925228,207.23938,4,16777216,5,"[42, 43, 44, 70, 71]"
2M03573332-0705100,59.388869,-7.086117,5403.0283,4.512634,-0.017472,-0.012092,0.0078851,-0.08677,-0.086683,-0.012331402,-0.009640401,0.048746504,0.046723,-0.005819004,0.050863005,,-0.06977499,,-0.028014002,0.02759451,-0.3404644,0.07543999,161.81421,16448,0,3,"[5, 31, 109]"
2M03573364+2209532,59.390171,22.164787,6417.986,4.016149,-0.12094,-0.12191,0.0021906998,0.017205,0.052831,0.4426,0.0601459,-0.024975501,0.064771794,-0.087114,-0.078384005,,-0.356441,,-0.11388,0.04997251,-0.3936164,0.34477,189.77626,0,8388608,4,"[42, 43, 44, 71]"
2M03573438+1017420,59.393286,10.295027,5716.887,4.3490725,0.11017,0.10541,-0.0117357,-0.059096,-0.016140006,-0.15478,0.1034039,0.017720498,0.061112992,-0.024075001,0.16110599,,-0.278231,,0.051920004,0.09835451,-0.0336591,0.099629745,602.05194,68,0,7,"[5, 32, 42, 43, 44, 70, 71]"
2M03573438+5324412,59.393291,53.411465,4986.768,4.5662127,0.049437,0.053165,-0.0062720003,-0.07413,-0.112748,-0.094068006,0.007786203,-0.0010304935,0.005258996,0.012161005,-0.017271,,-0.083122,,-0.025240999,-0.03820249,-0.0470264,0.14925303,243.07417,68,0,3,"[19, 59, 86]"
2M03573614-7121164,59.400585,-71.354576,5406.1523,4.4517975,0.23845,0.23428,0.00318122,-0.046639994,-0.011575997,0.13092001,0.0434909,0.061884,0.10301702,-0.04489599,0.13354598,,-0.084115,,0.032499984,0.05765252,0.15234362,0.0,156.57521,16388,0,43,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 61, 62, 63, 64, 65, 66, 67, 69, 87, 88, 89, 90, 93, 94, 95, 96, 97, 98]"
2M03573647+1602291,59.401986,16.041433,5614.5356,3.809346,-0.11698,-0.11833,-0.0066307,-0.10151,-0.040593,-0.15819001,-0.056098104,0.0107755065,0.055901997,0.0039580017,0.232996,,-0.12279999,,0.013100006,0.015082508,-0.17276639,0.062231828,242.46594,16577,16779264,5,"[42, 43, 44, 70, 71]"
2M03573704+2553295,59.404357,25.89155,5454.05,4.3274984,0.015614,0.016177,0.0544453,0.08075201,0.054669,0.119096994,0.033939898,0.09704651,0.020646995,0.07407301,0.338529,,0.05610601,,0.024975998,0.0071655195,0.2158166,2.800979,160.643,4,0,4,"[43, 44, 70, 71]"
2M03573900+1823064,59.412538,18.385113,5203.004,4.5049057,0.085915,0.089004,0.0047612,0.012125999,-0.020084001,0.033302,0.028382897,0.040045507,0.053776003,-0.015791006,0.080792,,-0.070420004,,0.039855994,0.075515516,0.19263959,0.0,154.83052,16388,0,5,"[42, 43, 44, 70, 71]"
2M03574053+2610140,59.418906,26.170561,5419.5854,4.4229856,-0.10074,-0.10596,0.0493143,0.084599994,0.14256999,0.038685992,0.07240389,0.0791012,-0.024907008,0.21493602,0.26674598,,0.39552903,,0.052639995,0.057812512,0.1578196,34.81301,196.71776,4,2048,4,"[43, 44, 70, 71]"
2M03574053+2610140,59.418906,26.170561,5396.3423,4.367207,-0.070867,-0.084857,0.0244953,0.039578,0.11149,0.015294798,0.1462329,0.08246031,-0.017627,0.14774601,0.274633,,0.190909,,0.05871,0.017349511,-0.19375943,39.561924,164.38792,68,0,4,"[43, 44, 70, 71]"
2M03574296-7154095,59.429035,-71.902641,5936.9165,4.0527873,-0.42942,-0.42994,0.0313773,0.03366998,0.039406985,-0.47673,0.087754905,0.016071498,0.137943,-0.06398851,0.14716598,,-0.44108105,,-0.009970009,-0.029017478,-0.6870965,0.0,284.98517,0,0,43,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 61, 62, 63, 64, 65, 66, 67, 68, 69, 87, 88, 89, 90, 93, 94, 96, 97, 98]"
2M03574328+2541022,59.430362,25.683956,5653.318,4.2328706,0.019203,0.024429,0.025405299,-0.013615401,-0.0071408004,-0.041042,0.10899689,0.0909815,0.08725999,0.0057310015,0.214107,,-0.18362698,,-0.00025499985,0.022703514,0.14214861,0.036395848,200.04337,16581,0,4,"[43, 44, 70, 71]"
2M03574425+2540422,59.434388,25.678404,5165.512,4.558041,-0.05849,-0.05337,-0.0023468002,-0.082131,-0.1464,-0.12450001,-0.032573104,0.024196502,0.00032299757,0.027355999,0.017267,,0.033619,,-0.008367006,-0.02227749,-0.09904641,0.10532999,160.32187,16448,16777216,4,"[43, 44, 70, 71]"
2M03574487+1329037,59.436969,13.484362,5254.243,4.5071564,-0.040842,-0.033401,0.0377653,-0.023104,-0.021915,-0.051319,0.041673902,0.0711645,0.060609996,0.022361003,0.117192,,-0.0023739971,,-0.041578,-0.03890648,0.1311786,0.011371173,181.35634,16452,0,7,"[5, 32, 42, 43, 44, 70, 71]"
2M03575002+1112036,59.458436,11.201007,5081.6675,4.5311832,0.22294,0.21347,-0.0081807,0.012026206,-0.036323994,0.119,0.016552806,0.01558651,0.06946801,0.0020260066,0.09801598,,0.091689005,,0.07134999,0.07270251,0.17378359,0.09115313,261.1376,16388,0,7,"[5, 32, 42, 43, 44, 70, 71]"
2M03580856+7941254,59.535674,79.690407,6548.792,3.9132962,-0.0054643,0.14103,0.108425304,-0.3632443,-0.3380443,0.1729557,0.005098596,-0.17119679,0.07735869,-0.1451523,-0.086191,,,,-0.035349995,-0.1579675,-1.6380664,0.35930505,1845.457,64,131584,9,"[19, 25, 26, 52, 53, 59, 73, 79, 86]"
2M03580871-3016238,59.536296,-30.273285,4764.1733,4.504234,-0.23919,-0.23398,0.036520302,-0.19164002,0.023644999,-0.0029034913,-0.02521509,0.03247851,0.0011329949,0.03594601,0.08638601,,-0.10894799,,-0.0056200027,-0.06301749,-0.15386641,3.0062644,216.15826,4,16777216,5,"[4, 5, 31, 105, 108]"
2M03581483+2537118,59.561797,25.61997,5660.6133,3.8802319,-0.1385,-0.13719,0.0067363,-0.019117013,0.013869993,-0.13600002,0.1279729,0.015474498,0.08629299,0.025189996,0.186514,,-0.260311,,0.012600005,0.0097325,-0.0723964,0.015771413,256.56723,193,0,4,"[43, 44, 70, 71]"
2M03581520+2147050,59.563344,21.784731,5501.923,4.3502192,0.1152,0.11937,0.0061151,0.045261994,0.046398,0.07303001,0.13495289,0.079541504,0.0723225,-0.091951,0.15154599,,-0.17389101,,0.02166,0.03690882,-0.0078604,0.16545951,163.38307,16388,0,4,"[42, 43, 44, 71]"
2M03581587-7031067,59.566154,-70.518539,4579.9688,4.5892043,-0.011408,-0.013605,-0.0128247,-0.0021723006,-0.032066002,,-0.009459101,-0.017266495,-0.017606003,-0.029331,-0.016209,,-0.069122,,0.0084462,-0.024542494,0.1111356,0.0,151.21019,4,0,44,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 61, 62, 63, 64, 65, 66, 67, 68, 69, 87, 88, 89, 90, 93, 94, 95, 96, 97, 98]"
2M03581810-2927385,59.575423,-29.460695,5965.6143,3.9445553,0.1359,0.131,-0.0083397,-0.057286993,-0.039649993,0.24264,0.042477906,-0.017260492,0.092396006,-0.027279988,0.25778604,,-0.06648499,,0.04414001,0.08096351,0.14034359,4.2332554,197.29785,0,0,6,"[4, 5, 31, 105, 106, 108]"
2M03581844+2533563,59.576846,25.565647,5907.3257,4.3984485,-0.55413,-0.55966,0.1847053,0.17335,0.120299995,0.40854,,0.3335485,0.18867299,0.304726,0.520708,,0.46414903,,0.023779988,-0.18782753,0.2856236,0.07902825,152.13094,16384,0,4,"[43, 44, 70, 71]"
2M03582302-3009542,59.59595,-30.16507,6418.474,4.1834025,-0.2616,-0.25296,0.0604443,0.004332006,-0.04247299,0.90876997,0.2010929,0.070964515,0.13082302,-0.09811798,0.11505599,,-0.44083098,,-0.09919,0.0163925,0.4991536,2.2864852,173.34532,0,16777216,5,"[4, 5, 31, 105, 108]"
2M03582681+2533325,59.611712,25.559038,4952.146,4.564498,-0.067144,-0.066418,0.0053252997,-0.15434602,-0.036077,-0.05685,0.099353895,-0.0135675,0.036098,0.04647,0.016603999,,-0.12734401,,-0.020853996,-0.072359495,-0.0461184,0.09421838,233.8041,68,0,4,"[43, 44, 70, 71]"
2M03582681+2533325,59.611712,25.559038,4901.1406,4.577039,-0.06908,-0.066512,-0.0053185,-0.22607799,-0.036651,-0.0031230077,0.1154549,-0.047829494,0.015364997,0.0025010034,-0.053111985,,-0.091262,,-0.034487993,-0.101045474,-0.8070044,0.12592795,151.58214,4,16777216,4,"[43, 44, 70, 71]"
2M03582793+2546432,59.616387,25.77869,4935.6924,4.55185,0.065362,0.059802,-0.0019355002,-0.048076,-0.067735,0.063603,-0.0162091,0.003816504,0.033494998,0.009510998,0.013995003,,0.024204005,,0.044338007,0.051117513,0.15674162,0.02392156,178.15846,4,0,4,"[43, 44, 70, 71]"
2M03582793+2546432,59.616387,25.77869,4921.2666,4.5496836,0.068459,0.069795,-0.0064867,-0.103236,-0.079066,0.084546,-0.0110991,-0.008039497,0.010123,-0.0121840015,0.06976101,,-0.017680999,,0.008830003,0.010757513,0.1539786,0.12507805,151.1141,4,16777216,4,"[43, 44, 70, 71]"
2M03582806-6957440,59.616957,-69.962234,6096.064,4.4360113,0.0090158,0.01137,-0.0380517,-0.1885942,-0.1564542,-0.4257042,0.0274047,-0.0778857,0.07181189,-0.0494592,-0.021185,,-0.3331952,,-0.044442,-0.029977482,-0.4581164,0.0,230.49055,64,0,45,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 61, 62, 63, 64, 65, 66, 67, 68, 69, 87, 88, 89, 90, 93, 94, 95, 96, 97, 98]"
2M03583100-6916035,59.629204,-69.267647,5098.676,4.5296574,-0.00047731,0.0048096,0.030605301,-0.03573991,-0.01064321,-0.10303391,-0.01820801,0.073817596,0.054376088,-0.011930913,0.1403564,,-0.13148792,,0.00654,-0.012627091,-0.171066,0.0,211.72899,16448,0,42,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 61, 63, 64, 65, 66, 67, 68, 69, 87, 88, 90, 93, 94, 95, 96, 97, 98]"
2M03583100-6916035,59.629204,-69.267647,5082.277,4.5281796,-0.0098741,-0.0067084,0.0393003,-0.040930703,0.0437593,-0.0586617,0.021807201,0.100189805,0.073301196,-0.010181699,0.1408944,,-0.040869497,,0.0202954,-0.06759909,-0.133358,0.0,175.01682,16452,0,42,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 61, 63, 64, 65, 66, 67, 68, 69, 87, 88, 90, 93, 94, 95, 96, 97, 98]"
2M03583358+1935454,59.639934,19.595957,4958.527,4.5164986,0.30171,0.29865,0.0136237,-0.0042824745,-0.13672999,0.06718901,-0.038765103,0.07345572,0.06289402,-0.0026009977,0.16228598,,0.08307901,,0.038100004,0.06745252,0.21645358,0.0,195.74971,16388,0,3,"[42, 43, 44]"
2M03583398+6821249,59.641614,68.356934,6527.1533,3.8255112,-0.379,-0.37049,0.0158373,0.18450001,0.20311001,-0.103293985,0.013106912,0.00052949786,0.030391991,-0.598124,-0.16395396,,0.40642902,,0.042600006,-0.17866749,-1.0201464,11.091055,1529.5479,1073758276,131072,5,"[19, 26, 59, 73, 86]"
2M03583581+1306182,59.649226,13.105072,5556.093,4.501762,0.093829,0.090524,-0.0533287,-0.108315006,-0.084677,0.023872994,0.009528495,-0.0689865,0.011674993,0.016351998,0.04178199,,-0.057109002,,0.014325999,0.03625551,-0.031365402,0.014397833,828.5601,4,0,7,"[5, 32, 42, 43, 44, 70, 71]"
2M03583608-3034003,59.650348,-30.566755,6065.5815,3.860389,-0.10215,-0.10903,-0.0102437,0.063105,0.086056,-0.13362998,0.1657029,-0.0289815,0.08079512,-0.080313005,0.1053,,-0.463691,,0.009380005,0.047482513,-0.5298664,0.04577787,292.9696,0,0,6,"[4, 5, 31, 105, 106, 108]"
2M03584006+1616396,59.666957,16.277672,5536.391,4.3631854,0.33282,0.32462,-0.0152727,-0.06518301,-0.10113001,0.31587,0.024939895,-0.012890518,0.103118986,-0.05528,0.23551601,,-0.029043317,,0.07426998,0.12000251,0.2905736,0.0,156.1108,16388,0,5,"[42, 43, 44, 70, 71]"
2M03584403+1707086,59.683494,17.11907,6235.7026,4.3690596,-0.053283,-0.049904,-0.027602699,-0.053946998,-0.046715993,0.464561,-0.0429201,-0.08086048,0.052517,-0.038125996,0.0478,,-0.44869003,,-0.035373997,-0.095343485,-0.39914238,0.093651876,783.66174,0,16777216,5,"[42, 43, 44, 70, 71]"
2M03585085+2159378,59.711912,21.993843,4788.1978,4.5092325,-0.26299,-0.23991,-0.1084847,-0.19854999,-0.18331999,-0.14111,-0.1658771,-0.2940215,-0.23728698,0.16367602,-0.05955401,,-0.11767098,,0.045330003,-0.05819747,0.18512361,29.205719,260.33014,68,4,5,"[42, 43, 44, 70, 71]"
2M03585085+2159378,59.711912,21.993843,4707.988,4.5157514,-0.24299,-0.22414,-0.0512737,-0.15088,-0.18019001,-0.14219,-0.1544271,-0.21073149,-0.12599699,0.14453599,-0.055004016,,-0.09768902,,0.08105001,0.05493252,0.24614659,30.236925,221.12312,68,0,5,"[42, 43, 44, 70, 71]"
2M03585105+2243246,59.712719,22.723513,5828.5713,4.016511,-0.46864,-0.469,0.0437853,-0.034128994,0.0021183193,-0.49908003,0.06697592,0.11455253,0.116730005,0.019585013,0.13586599,,0.17307901,,-0.092099994,-0.16823742,-0.058306366,0.057303634,231.12271,16448,0,5,"[42, 43, 44, 70, 71]"
2M03585248-6906428,59.718691,-69.111893,5597.629,4.2317705,0.23411,0.22849,0.011167,-0.08963999,-0.066681996,0.25279,0.080056906,0.035346508,0.11124399,0.0058750063,0.22193599,,-0.061749995,,0.006340012,0.05159253,0.01745361,0.0,169.439,16388,0,42,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 61, 63, 64, 65, 66, 67, 68, 69, 87, 88, 90, 93, 94, 95, 96, 97, 98]"
2M03585352+2450212,59.723037,24.839249,4748.0293,4.5737734,0.055507,0.059428,-0.0163557,-0.013349697,-0.078796,-0.101830006,-0.0289751,-0.023191493,-0.019750003,-0.0090799965,-0.0558278,,0.0056470037,,-0.008301001,0.016282514,-0.023860399,0.021437982,179.44939,64,4,4,"[43, 44, 70, 71]"
2M03585352+2450212,59.723037,24.839249,4775.7773,4.5842795,0.063388,0.06816,-0.019833699,-0.070437,-0.111312,0.0034724995,-0.0413881,-0.051483497,-0.0020750016,-0.006412998,-0.0010799989,,-0.03321,,0.0034800023,0.003175512,0.16444358,0.11672905,196.37349,4,0,4,"[43, 44, 70, 71]"
2M03585425+1457261,59.72607,14.95726,6155.4062,4.182593,-0.23475,-0.22632,0.023196299,0.023405,0.077364,-0.10857001,0.3586829,-0.0003374964,0.116753995,-0.053687006,0.129006,,,,-0.06915,-0.106877476,0.5801536,0.07466752,150.21394,64,0,5,"[42, 43, 44, 70, 71]"
2M03585437-2947136,59.726555,-29.787123,5970.498,3.9323068,-0.20072,-0.19781,0.026058301,0.06763899,0.062851995,0.18909,0.1268429,0.0317145,0.104615994,-0.012861997,0.13712199,,-0.464611,,-0.018580005,-0.03874749,-0.034856394,0.09173659,155.34088,0,0,5,"[4, 5, 31, 105, 108]"
2M03585492+1641043,59.728845,16.684547,5862.6646,4.104472,0.21379,0.2118,0.0017186999,-0.0054160953,0.015948012,0.26226002,0.059746906,0.004753515,0.111506,-0.027852997,0.175346,,-0.198001,,0.058460012,0.11460252,0.117443606,0.0,210.33678,0,0,5,"[42, 43, 44, 70, 71]"
2M03585974-7135572,59.748937,-71.599236,5378.9434,4.483899,-0.027819,-0.018459,0.023019299,-0.025345001,-0.0143754,-0.096924,0.0564889,0.061031304,0.0594763,-0.023625001,0.14829499,,-0.083843,,-0.0031020008,0.0038815066,-0.009237401,0.0,400.60947,16452,0,43,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 61, 62, 63, 64, 65, 66, 67, 68, 69, 87, 88, 89, 90, 93, 94, 95, 96, 97, 98]"
2M03590143+2416404,59.755963,24.27791,5140.617,4.5495,-0.038318,-0.035269,-0.0080447,-0.106469,-0.083185,-0.115219004,0.0099665,0.0032615028,0.0065009966,-0.0072529987,-0.025663,,-0.047030397,,-0.031160995,-0.03073848,-0.017947398,0.07471362,161.91785,64,0,4,"[43, 44, 70, 71]"
2M03590203-2921290,59.758498,-29.358072,6050.2134,4.279889,0.18542,0.18113,-0.021145701,-0.050992996,-0.052733004,0.32950002,0.045379892,-0.020220503,0.062141,-0.014419004,0.08594598,,-0.133936,,0.030299991,0.07961251,0.048333585,0.18506657,297.94543,0,0,6,"[4, 5, 31, 105, 106, 108]"
2M03590411+1002494,59.767127,10.047083,5800.2886,4.296387,-0.01795,-0.009567,0.009790599,-0.015601801,0.029802999,0.20838699,0.18269989,0.012924502,0.084672,-0.023066,0.177973,,-0.365114,,0.087809004,0.07574251,0.0988476,0.08740127,163.41655,4,4,7,"[5, 32, 42, 43, 44, 70, 71]"
2M03590424+2448543,59.767682,24.815088,5344.569,4.4585905,0.062079,0.058283,0.0801943,-0.042423,-0.037412,0.122666,0.0951999,0.12008551,0.06664699,0.08734201,0.26859298,,0.075375006,,0.020474002,0.055606514,0.20373061,0.03145694,170.1645,16388,4,4,"[43, 44, 70, 71]"
2M03590604-7532078,59.775207,-75.535522,5948.6997,4.4563823,-0.36697,-0.35957,0.0117721995,0.032525003,-0.003929198,0.28586,0.17917289,0.034294486,0.082811,-0.09801999,0.027755976,,-0.09704101,,0.013740003,-0.07078749,0.42156258,0.099598646,196.56854,16388,50331648,32,"[1, 2, 3, 5, 6, 9, 12, 13, 27, 28, 29, 32, 33, 35, 36, 39, 61, 62, 63, 65, 66, 67, 68, 69, 87, 89, 90, 93, 94, 95, 96, 98]"
2M03590943+2259178,59.789297,22.988297,5907.661,4.2888303,-0.030409,-0.034835,-0.0576577,-0.15307401,-0.11447401,0.422396,-0.0542331,-0.0434055,0.0053439997,0.009845998,0.13904402,,0.19313501,,-0.040678997,-0.05061249,-0.91140145,0.055080865,720.0386,4,0,5,"[42, 43, 44, 70, 71]"
2M03591761+2246536,59.823405,22.781572,5425.417,4.0258193,-0.091002,-0.098945,0.155445,0.13951299,0.15634298,0.05862,0.282896,0.19794601,0.103653595,0.098827995,0.21358597,-1.488815,0.09799017,-0.020195,0.0990695,-0.08015301,-0.066653006,0.06686008,271.41806,16388,0,5,"[42, 43, 44, 70, 71]"
